feature,ganancia
dif_elo,14.789732933044434
dif_pos_tabla_camp,12.048595237731934
dif_ppp_camp,10.356489753723144
dif_pts_camp,10.348755645751954
fdr_dif,9.958748245239258
fdr_visita,7.8645631790161135
local_es_ascendido,5.00681505203247
local_elo,4.90497055053711
local_xg_cond_u5,4.850541496276856
local_pos_tabla_camp,4.503455257415771
fdr_local,4.321958017349243
local_ppp_camp,4.2484118938446045
h2h_pts_visita,3.8394708156585695
visita_pts_u5,3.756999111175537
visita_gf_u5_temp,3.733286476135254
local_xg_u5,3.726731014251709
visita_xgc_u3,3.7213255405426025
dif_n_hist,3.707694387435913
visita_es_ascendido,3.616425132751465
local_corners_u3,3.6117928504943846
dif_pts_med_u5,3.5192877769470217
dif_xgc_u5,3.5091966152191163
visita_tiros_conc_u5,3.473408555984497
visita_tiros_u3,3.3552052974700928
visita_xa_u5,3.342409133911133
local_pts_u5,3.2747219085693358
visita_tiros_arco_conc_u5,3.2652071952819823
local_xa_u3,3.2579711437225343
visita_elo,3.2435187339782714
local_corners_u5,3.213340663909912
local_tiros_arco_u3,3.191189002990723
local_tiros_u3,3.189806032180786
visita_xgc_cond_u5,3.189340019226074
local_xg_u5_temp,3.1603221893310547
h2h_pts_local,3.1115084648132325
local_xgc_diff_u5,3.1104730129241944
visita_xgc_u5,3.080002021789551
dif_dias_descanso,3.0778769969940187
dif_xg_u5,3.0703477382659914
visita_gf_u5,3.0579891204833984
visita_xgc_u5_temp,3.0410221576690675
local_tiros_conc_u5,3.028711748123169
dif_gc_u5,3.0231390476226805
visita_pts_med_u5,3.007081890106201
visita_dg_camp,2.9939685821533204
visita_pts_def_u5,2.991734266281128
local_tiros_u5,2.978798484802246
dif_gf_u5,2.9656888008117677
dif_pts_def_u5,2.9577738761901857
local_xa_u5,2.9548266887664796
visita_tarjetas_u5,2.9462312698364257
visita_gc_cond_u5,2.943261194229126
visita_pts_arq_u5,2.9409817695617675
visita_xg_cond_u5,2.9332024097442626
visita_ppp_camp,2.9321107864379883
local_pts_del_u3,2.924689531326294
local_dias_descanso,2.924348258972168
h2h_gc_local,2.924240493774414
visita_pts_u5_temp,2.9194483757019043
local_gf_u5,2.91320595741272
local_xg_u3,2.9128931045532225
local_pts_camp,2.9096570014953613
visita_pts_med_u5_temp,2.9090081691741942
local_xgc_cond_u5,2.885054588317871
local_gf_u5_temp,2.8841931343078615
visita_xg_diff_u5,2.874922180175781
local_pts_cond_u5,2.874249792098999
visita_tiros_u5,2.8725830078125
h2h_cond_gc_local,2.8672200202941895
visita_xg_u3,2.84926176071167
visita_pts_med_u3,2.843091583251953
visita_tiros_arco_u3,2.8223861694335937
visita_pts_def_u5_temp,2.8202445030212404
visita_gf_u3,2.8118869781494142
local_pts_del_u5,2.784382963180542
local_dg_camp,2.745132255554199
local_xgc_u3,2.7311121940612795
visita_xa_u3,2.729492712020874
local_faltas_u3,2.716916799545288
local_pts_arq_u5,2.7136563301086425
local_mins_hhi,2.7094226360321043
dif_pts_u5,2.7010271549224854
visita_partidos_14d,2.6896183013916017
visita_pts_def_u3,2.6816174030303954
local_pts_def_u5_temp,2.6781941413879395
visita_pts_del_u5,2.665052795410156
local_gc_u5,2.6505645513534546
local_pts_u5_temp,2.643943357467651
visita_continuidad_plantel_u5,2.6358730792999268
visita_pos_tabla_camp,2.635451412200928
visita_xg_u5,2.6350801467895506
visita_tarjetas_u3,2.625591516494751
local_racha,2.61016583442688
visita_dias_descanso,2.6079041957855225
visita_faltas_u3,2.6020569801330566
local_pts_def_u5,2.596083164215088
local_partidos_14d,2.591102385520935
visita_xgc_diff_u5,2.5804017543792725
visita_tiros_arco_u5_temp,2.5704060077667235
local_tiros_arco_u5,2.56433367729187
local_gf_camp,2.5505794048309327
local_faltas_u5,2.5491084098815917
local_xg_diff_u5,2.546491241455078
visita_faltas_u5,2.54404730796814
local_pts_med_u5,2.5421265602111816
visita_tiros_arco_u5,2.5407522678375245
visita_mins_hhi,2.5324963569641112
visita_corners_u3,2.5316364765167236
local_pts_med_u5_temp,2.5240485668182373
visita_pts_u3,2.5188254594802855
dif_racha,2.4996045589447022
local_tarjetas_u3,2.4981481313705443
local_dg_cond_u5,2.4948415994644164
local_continuidad_plantel_u5,2.489549922943115
visita_gf_cond_u5,2.4842174530029295
visita_dg_cond_u5,2.4780491828918456
local_gc_cond_u5,2.4756185531616213
local_pts_arq_u3,2.4676207065582276
visita_gc_camp,2.457785701751709
visita_pts_cond_u5,2.4394479751586915
local_pts_med_u3,2.4391712665557863
visita_xg_u5_temp,2.433004283905029
local_tiros_arco_conc_u5,2.4276272773742678
local_pj_camp,2.4245041370391847
visita_n_jugadores_u5,2.418386363983154
local_xgc_u5,2.3820802211761474
visita_corners_u5,2.3748911380767823
local_pts_def_u3,2.372957229614258
local_gc_u5_temp,2.3630716800689697
visita_racha,2.3624343872070312
