feature,ganancia
visita_pts_u5_temp,2.8646393537521364
visita_dias_descanso,2.8640944957733154
visita_ppp_camp,2.8626269817352297
visita_xg_por_tiro_u5,2.8415924549102782
visita_pts_camp,2.8382749557495117
visita_n_jugadores_u3,2.8127878665924073
dif_xg_por_tiro_u5,2.7997252464294435
local_gc_cond_u5,2.795097541809082
local_pts_arq_u3,2.7910558700561525
visita_elo_delta_u10,2.786082124710083
local_sorpresa_u5,2.778037405014038
local_n_jugadores_u5,2.7660499095916746
local_dg_cond_u5,2.7617636203765867
local_xg_diff_u5,2.7574422359466553
visita_xg_u5,2.751067638397217
local_sorpresa_u10,2.7423673629760743
local_partidos_21d,2.7273693561553953
local_tasa_atajadas_u3,2.72670521736145
local_atajadas_u3,2.7142852783203124
local_prop_tiros_arco_u5,2.6783659934997557
local_xg_por_tiro_u5,2.653429126739502
local_faltas_u5,2.626311492919922
local_gc_u3,2.623019647598267
visita_dg_cond_u5,2.616373586654663
local_pts_def_u5_temp,2.615157890319824
visita_gf_cond_u5,2.608984899520874
visita_tasa_atajadas_u3,2.5931618928909304
local_tiros_arco_u5_temp,2.5886248111724854
visita_gf_camp,2.5619651317596435
visita_gc_u5,2.531385803222656
local_pts_cond_u5,2.500211763381958
local_pj_camp,2.4991379737854005
visita_pos_tabla_camp,2.4809942722320555
visita_n_jugadores_u5,2.4666149616241455
visita_faltas_u5,2.4094802379608153
visita_elo_delta_u3,2.396003770828247
local_tiros_arco_conc_u5,2.391524887084961
visita_gc_u5_temp,2.2381012439727783
visita_pj_camp,2.2056085109710692
local_pts_u3,2.199327993392944
visita_partidos_21d,2.1843001365661623
local_tarjetas_u5,2.04347882270813
h2h_n,1.8370141983032227
local_partidos_7d,1.7736042499542237
h2h_cond_n,1.7594182014465332
local_partidos_14d,0.8288283348083496
visita_partidos_7d,0.7717673778533936
