feature,ganancia
dif_sorpresa_u10,3.1965035915374758
visita_pts_med_u5,3.1950255393981934
dif_importancia_max,3.1939249992370606
visita_tiros_arco_u5,3.1879022121429443
h2h_gc_local,3.1788206577301024
local_tiros_arco_u3,3.1772838592529298
visita_dias_desde_ultimo_todo,3.176869773864746
visita_gc_todo_u5,3.176283073425293
local_pts_del_u5,3.174801731109619
visita_tarjetas_u3,3.16137752532959
local_tiros_conc_u5,3.153627109527588
local_gc_todo_u5,3.151432991027832
local_xgc_u5,3.147999477386475
local_pj_camp,3.1478551387786866
local_continuidad_plantel_u5,3.145135021209717
visita_pts_arq_u5,3.1450589179992674
local_pts_med_u5,3.139617156982422
h2h_cond_gf_local,3.137684535980225
local_gc_cond_u5,3.130954551696777
h2h_gf_local,3.1156730175018312
local_xgc_u3,3.1140095710754396
visita_atajadas_u5,3.1127672672271727
visita_tasa_atajadas_u5,3.1084330558776854
local_dg_cond_u5,3.107888650894165
visita_xgc_diff_u5,3.1072014808654784
visita_prop_tiros_arco_u5,3.1000834465026856
visita_pts_u3,3.099922752380371
local_dias_descanso,3.0883400440216064
local_copas_acumuladas,3.074203443527222
visita_copas_acumuladas,3.0738908290863036
local_pts_def_u3,3.0655681610107424
visita_dias_descanso,3.0582700252532957
visita_partidos_14d,3.056789207458496
local_n_jugadores_u3,3.056646394729614
local_n_hist,3.0559914112091064
visita_xgc_por_tiro_u5,3.0477381229400633
visita_xg_cond_u5,3.0245032787322996
local_racha,3.022525119781494
local_tiros_arco_u5,3.0180378913879395
visita_xg_u5,3.008457803726196
visita_gf_u3,3.0071223258972166
visita_sorpresa_u5,3.000202465057373
local_pts_med_u3,2.9965949058532715
local_pts_def_u5,2.990470218658447
visita_pts_arq_u3,2.9745625019073487
visita_elo_delta_u10,2.972563362121582
visita_pts_def_u3,2.9693868160247803
local_partidos_todo_14d,2.9640212535858153
visita_n_jugadores_u3,2.956265163421631
visita_pts_del_u5,2.949313735961914
visita_continuidad_plantel_u5,2.945648193359375
visita_xg_u5_temp,2.9349042415618896
visita_xg_por_tiro_u5,2.933611822128296
visita_tiros_arco_u5_temp,2.915427017211914
local_pts_arq_u3,2.905337619781494
visita_partidos_todo_14d,2.8888401985168457
dif_pts_med_u5,2.876498484611511
visita_gc_cond_u5,2.874408006668091
visita_n_hist,2.8740912437438966
local_sorpresa_u5,2.8664710521698
local_mins_hhi,2.865192413330078
visita_racha,2.8596176147460937
local_gc_u5,2.854367160797119
visita_pts_u5_temp,2.8341551542282106
local_tiros_arco_u5_temp,2.833150339126587
dif_pts_def_u5,2.820608377456665
local_xg_por_tiro_u5,2.8129712104797364
local_atajadas_u3,2.798704195022583
local_faltas_u3,2.7907143592834474
h2h_n,2.7903697967529295
visita_prop_tiros_arco_conc_u5,2.7782047748565675
dif_xg_por_tiro_u5,2.776191520690918
visita_corners_u5,2.7702919483184814
local_faltas_u5,2.7578896045684815
local_prop_tiros_arco_u5,2.755690908432007
local_tasa_atajadas_u3,2.753196048736572
visita_europa_acumuladas,2.7495336532592773
local_xg_diff_u5,2.740136957168579
visita_pos_tabla_camp,2.731718158721924
visita_partidos_21d,2.7098371505737306
local_n_jugadores_u5,2.691757869720459
local_pts_todo_u5,2.6883811950683594
visita_gf_camp,2.6681798934936523
local_elo_delta_u3,2.658638906478882
local_es_ascendido,2.6498427391052246
local_partidos_21d,2.64953932762146
visita_tasa_atajadas_u3,2.6456340312957765
visita_faltas_u5,2.6446658849716185
local_sorpresa_u10,2.62034010887146
gameweek,2.6042458057403564
local_pts_cond_u5,2.5999354124069214
dif_n_hist,2.598591375350952
visita_dg_cond_u5,2.5840539932250977
visita_gc_u5,2.544181799888611
local_tarjetas_u5,2.526793336868286
visita_n_jugadores_u5,2.499026966094971
visita_partidos_copa_7d,2.4861096858978273
visita_gf_cond_u5,2.4817989349365233
visita_elo_delta_u3,2.447926950454712
local_gc_camp,2.430897068977356
local_europa_acumuladas,2.399781322479248
dif_partidos_todo_14d,2.3794181823730467
visita_tarjetas_u5,2.3738535404205323
visita_gc_u5_temp,2.354827857017517
visita_pts_u5,2.340396499633789
local_pts_u3,2.332174468040466
visita_partidos_todo_7d,2.264478158950806
visita_partidos_copa_14d,2.2604565143585207
visita_gc_u3,2.215281772613525
local_tiros_arco_conc_u5,2.1919549226760866
local_partidos_todo_7d,2.091114854812622
local_partidos_7d,2.039317011833191
visita_partidos_7d,2.026932382583618
local_partidos_todo_21d,1.9966841459274292
visita_pj_camp,1.9396563291549682
visita_partidos_todo_21d,1.9183202505111694
local_gc_u3,1.8630397319793701
local_partidos_14d,1.6986222743988038
local_importancia_max,1.6976518869400024
local_gf_u3,1.5377724170684814
h2h_cond_n,1.1501452445983886
local_partidos_copa_14d,0.7301486492156982
local_partidos_copa_7d,0.2058380126953125
