feature,ganancia
dif_pts_camp,15.476821327209473
dif_elo,14.64526538848877
fdr_dif,13.298346138000488
dif_ppp_camp,12.920777702331543
dif_pos_tabla_camp,12.269271087646484
fdr_visita,9.638520812988281
local_elo,6.77445878982544
local_xg_cond_u5,6.0408656120300295
local_es_ascendido,5.914912700653076
h2h_pts_visita,5.180490589141845
dif_posesion_u5,4.866119480133056
local_posesion_u5,4.845914745330811
local_pos_tabla_camp,4.812578773498535
visita_tiros_arco_conc_u5,4.661957836151123
local_bloqueos_u5,4.4826103210449215
visita_xgc_u5_temp,4.476508283615113
local_xg_u5,4.455985832214355
visita_tiros_area_conc_u5,4.424668788909912
visita_gf_u5_temp,4.398276519775391
h2h_cond_pts_visita,4.395223808288574
visita_toques_area_rival_u5,4.370115184783936
local_ppp_camp,4.329631042480469
local_toques_area_rival_u3,4.269098949432373
visita_es_ascendido,4.188895034790039
local_tiros_u3,4.157797718048096
visita_tiros_conc_u5,4.144356346130371
dif_pts_med_u5,4.128375005722046
dif_xgc_u5,4.120516300201416
local_tiros_u5,4.106526899337768
visita_xgc_u3,4.099371767044067
visita_xa_u5,4.093841934204102
visita_gf_u5,4.078751707077027
dif_n_hist,4.05640058517456
visita_gf_todo_u5,4.049122428894043
visita_tiros_area_u5,4.046613502502441
local_xgc_por_tiro_u5,4.026641893386841
fdr_local,4.025681352615356
visita_elo,4.022345447540284
local_precision_pases_u3,4.017806529998779
local_tiros_conc_u5,4.00610318183899
local_tiros_fuera_u5,3.9615259170532227
local_dg_camp,3.9588637351989746
local_toques_area_rival_u5,3.8992350578308104
h2h_cond_gc_local,3.8862923622131347
visita_tiros_area_conc_u3,3.874802350997925
visita_pts_def_u5,3.8679009437561036
visita_tiros_u5,3.8401372909545897
local_corners_u3,3.826220083236694
visita_tiros_u3,3.760336446762085
h2h_pts_local,3.758887243270874
visita_xgc_u5,3.7569606781005858
local_elo_delta_u10,3.7192460536956786
local_corners_u5,3.7191929817199707
