feature,ganancia
dif_elo,14.877460098266601
dif_pos_tabla_camp,12.153453063964843
dif_pts_camp,11.701463508605958
fdr_dif,10.247485733032226
fdr_visita,9.130111026763917
dif_ppp_camp,8.10301513671875
local_es_ascendido,5.34468994140625
fdr_local,4.936762714385987
dif_n_hist,4.806137180328369
local_elo,4.622566032409668
local_xg_cond_u5,4.424996757507325
local_pos_tabla_camp,4.405136823654175
visita_xgc_u3,3.906788873672485
visita_tiros_u3,3.867165374755859
visita_es_ascendido,3.6783144950866697
dif_pts_u5,3.676650285720825
h2h_pts_visita,3.6367281436920167
local_tiros_conc_u5,3.585760498046875
local_corners_u3,3.561592531204224
dif_pts_med_u5,3.545343112945557
local_xg_u5,3.520614004135132
local_corners_u5,3.4703653335571287
visita_tiros_u5,3.4376850605010985
local_tiros_u5,3.416948366165161
h2h_gc_local,3.4111139297485353
dif_xgc_u5,3.3758225440979004
local_tiros_arco_u5,3.371371364593506
visita_xgc_u5_temp,3.3693737506866457
local_ppp_camp,3.3653310775756835
visita_xa_u5,3.313983201980591
visita_tiros_arco_u3,3.291781759262085
local_dg_camp,3.2725624561309816
local_tiros_arco_conc_u5,3.253494691848755
local_tiros_arco_u3,3.2531880855560305
visita_gf_u5_temp,3.242271661758423
local_dias_descanso,3.2414020538330077
local_xg_u5_temp,3.2254300117492676
visita_dg_camp,3.2052856922149657
dif_xg_u5,3.189596748352051
visita_gc_cond_u5,3.1759552001953124
visita_xg_u3,3.155606746673584
local_tiros_u3,3.1551652431488035
visita_tiros_arco_conc_u5,3.1377307891845705
visita_elo,3.136172580718994
visita_xg_diff_u5,3.1267504692077637
visita_gc_u5_temp,3.126457762718201
local_xa_u3,3.113007116317749
dif_gc_u5,3.112064027786255
visita_gf_u5,3.0969541549682615
visita_pts_def_u5,3.0813581943511963
local_xgc_diff_u5,3.0757561206817625
visita_xa_u3,3.0732433795928955
visita_pts_med_u3,3.050627040863037
visita_xgc_u5,3.048823928833008
visita_xgc_cond_u5,3.0305245876312257
local_xgc_cond_u5,3.0291824340820312
local_dg_cond_u5,3.009989547729492
visita_tiros_arco_u5_temp,3.008876848220825
visita_xg_cond_u5,2.9950723171234133
local_gc_u5,2.9690739631652834
local_xg_u3,2.9633718013763426
local_pts_cond_u5,2.9604767322540284
local_pts_def_u5_temp,2.959766149520874
dif_pts_def_u5,2.9261405944824217
h2h_pts_local,2.914939832687378
local_pts_arq_u3,2.9041676044464113
visita_gf_u3,2.903083562850952
local_pts_u5,2.8905490159988405
local_gf_cond_u5,2.879769515991211
visita_pts_arq_u5,2.864894151687622
visita_pts_def_u5_temp,2.8625898361206055
dif_dias_descanso,2.8585596084594727
visita_pts_med_u5_temp,2.857108163833618
local_faltas_u5,2.841218376159668
local_gf_u5_temp,2.8125041484832765
visita_n_hist,2.799388551712036
visita_ppp_camp,2.7980446815490723
local_mins_hhi,2.793994331359863
local_pts_arq_u5,2.791615533828735
visita_tiros_conc_u5,2.7909783840179445
local_gf_u5,2.789098381996155
visita_tiros_arco_u5,2.757233142852783
visita_pts_del_u5,2.75121865272522
dif_gf_u5,2.7507368087768556
local_pts_med_u5_temp,2.748983860015869
visita_mins_hhi,2.7433960914611815
local_xgc_u3,2.7392967700958253
local_pts_camp,2.735866737365723
local_pts_del_u5,2.732091856002808
visita_faltas_u3,2.7277245044708254
local_faltas_u3,2.707338285446167
local_gc_u5_temp,2.7053622245788573
local_gc_cond_u5,2.69859037399292
visita_partidos_14d,2.698318099975586
visita_gf_cond_u5,2.6921926021575926
visita_pts_med_u5,2.6921287536621095
visita_pos_tabla_camp,2.687086343765259
local_n_hist,2.684799814224243
local_pts_del_u3,2.6713908195495604
visita_tarjetas_u5,2.6678417205810545
local_pts_med_u5,2.6665467739105226
local_xa_u5,2.663895320892334
visita_gc_u5,2.660611891746521
visita_pts_cond_u5,2.6589922428131105
visita_pts_u5_temp,2.6568710803985596
local_pts_def_u3,2.649881649017334
visita_corners_u3,2.6466061592102053
visita_gc_camp,2.6422641277313232
visita_gf_camp,2.6402714967727663
local_pts_med_u3,2.638466739654541
visita_pts_camp,2.6309218406677246
local_tarjetas_u3,2.62473201751709
local_xg_diff_u5,2.6155919551849367
visita_n_jugadores_u5,2.614541506767273
local_tiros_arco_u5_temp,2.5936041831970216
gameweek,2.58940589427948
visita_continuidad_plantel_u5,2.588653564453125
visita_faltas_u5,2.5881542205810546
h2h_cond_gc_local,2.571218252182007
visita_corners_u5,2.569903039932251
local_pts_u3,2.5671106338500977
local_pts_def_u5,2.564562177658081
visita_racha,2.5644611358642577
visita_tarjetas_u3,2.5517686128616335
dif_racha,2.550467014312744
visita_pts_arq_u3,2.538992977142334
visita_xgc_diff_u5,2.5230556964874267
visita_pj_camp,2.5114200830459597
visita_pts_def_u3,2.507662630081177
h2h_cond_pts_local,2.5043569803237915
local_xgc_u5_temp,2.5015096187591555
visita_xg_u5_temp,2.5000398635864256
local_racha,2.469648742675781
local_pts_u5_temp,2.4607346534729
h2h_n,2.458488416671753
visita_dias_descanso,2.4477031230926514
local_xgc_u5,2.411468267440796
visita_dg_cond_u5,2.407628798484802
local_gc_camp,2.3957117795944214
local_n_jugadores_u5,2.393981695175171
local_n_jugadores_u3,2.3875842571258543
local_tarjetas_u5,2.385373282432556
local_gf_camp,2.371121072769165
local_gf_u3,2.350156235694885
h2h_cond_pts_visita,2.342726993560791
h2h_gf_local,2.3332383155822756
visita_xg_u5,2.3281466007232665
visita_pts_del_u3,2.3233089447021484
local_continuidad_plantel_u5,2.3182632446289064
visita_gc_u3,2.3040443420410157
h2h_cond_gf_local,2.2739803791046143
local_gc_u3,2.218156433105469
visita_pts_u5,2.1680033206939697
local_pj_camp,2.138904333114624
visita_n_jugadores_u3,2.085591745376587
visita_pts_u3,1.6690898418426514
local_partidos_14d,1.3917104005813599
h2h_cond_n,0.3700212240219116
