feature,ganancia
dif_elo,14.606772232055665
dif_pos_tabla_camp,12.246308517456054
dif_ppp_camp,10.434686470031739
dif_pts_camp,10.210504341125489
fdr_dif,10.115204429626464
fdr_visita,8.124546241760253
local_es_ascendido,5.376673889160156
local_elo,4.916542863845825
dif_n_hist,4.834652614593506
local_xg_cond_u5,4.800637340545654
local_pos_tabla_camp,4.364679002761841
fdr_local,4.2488781929016115
local_ppp_camp,4.1418920993804935
h2h_pts_visita,4.03445143699646
local_xg_u5,3.7823342800140383
visita_xgc_u3,3.774296188354492
visita_gf_u5_temp,3.69417986869812
visita_es_ascendido,3.6846149444580076
local_corners_u3,3.5597465515136717
dif_xgc_u5,3.5235541820526124
visita_tiros_conc_u5,3.5204175472259522
visita_elo,3.3374045372009276
dif_pts_med_u5,3.307632827758789
visita_tiros_u3,3.2929850578308106
visita_tiros_arco_conc_u5,3.2890803813934326
local_corners_u5,3.264227771759033
dif_gc_u5,3.233356475830078
visita_xa_u5,3.2290130615234376
local_tiros_u3,3.2195358753204344
visita_xgc_cond_u5,3.21663556098938
visita_xgc_u5,3.197573757171631
local_xa_u3,3.1670170783996583
visita_gf_u5,3.1539114475250245
local_xg_u5_temp,3.1424485206604005
local_tiros_arco_u3,3.114045286178589
visita_pts_u5,3.1077309608459474
dif_dias_descanso,3.103300952911377
local_xgc_diff_u5,3.0738574981689455
dif_xg_u5,3.0488667488098145
local_tiros_conc_u5,3.034950017929077
visita_xgc_u5_temp,3.020011377334595
local_tiros_u5,3.0082747459411623
visita_pts_arq_u5,2.987088680267334
dif_pts_def_u5,2.9780654430389406
h2h_pts_local,2.9771870613098144
visita_pts_def_u5,2.9761531352996826
h2h_gc_local,2.956702709197998
visita_xg_diff_u5,2.9498274326324463
visita_gc_cond_u5,2.9322187423706056
visita_tiros_u5,2.9262626647949217
visita_dg_camp,2.9215742111206056
local_xg_u3,2.9078635692596437
visita_pts_med_u5_temp,2.901147413253784
local_pts_del_u3,2.8930452823638917
local_xa_u5,2.8914914608001707
local_gf_u5,2.883842420578003
visita_tarjetas_u5,2.881803512573242
local_dias_descanso,2.867851734161377
local_pts_cond_u5,2.8661322593688965
local_pts_u5,2.8654528141021727
visita_pts_med_u3,2.8563889503479003
local_xgc_cond_u5,2.8492314338684084
visita_xa_u3,2.839993619918823
visita_pts_med_u5,2.8271672248840334
visita_gf_u3,2.8219361782073973
local_gf_u5_temp,2.8108306884765626
dif_pts_u5,2.8094363689422606
local_gc_u5,2.805533218383789
visita_xg_u3,2.8040328502655028
dif_gf_u5,2.7986345291137695
local_pts_del_u5,2.7955756187438965
local_pts_camp,2.793174123764038
visita_tiros_arco_u3,2.78585262298584
visita_pts_def_u5_temp,2.7796210765838625
local_pts_def_u5_temp,2.7505311012268066
local_xgc_u3,2.7461989402770994
h2h_cond_gc_local,2.736572790145874
visita_xg_cond_u5,2.725900983810425
visita_pts_u5_temp,2.724051809310913
visita_pts_def_u3,2.7178245544433595
local_mins_hhi,2.7042649269104
visita_ppp_camp,2.6989084243774415
local_pts_arq_u5,2.687408924102783
local_dg_camp,2.6671159267425537
visita_dias_descanso,2.6534465312957765
visita_faltas_u3,2.650953483581543
local_tiros_arco_u5,2.639337682723999
visita_pts_del_u5,2.6147647380828856
local_faltas_u5,2.6094229221343994
local_faltas_u3,2.607773447036743
local_pts_med_u5,2.606092834472656
visita_xg_u5,2.60449423789978
visita_tarjetas_u3,2.6035454750061033
visita_partidos_14d,2.6033769607543946
visita_xgc_diff_u5,2.598545265197754
visita_tiros_arco_u5_temp,2.5898830890655518
local_pts_u5_temp,2.589670705795288
visita_xg_u5_temp,2.5781795501708986
local_pts_def_u5,2.571481704711914
visita_continuidad_plantel_u5,2.5702609062194823
visita_n_hist,2.5598472595214843
local_gf_camp,2.5520632743835447
visita_faltas_u5,2.5509807586669924
visita_mins_hhi,2.535977363586426
visita_pj_camp,2.5301570892333984
local_pts_med_u5_temp,2.5146728515625
visita_pts_cond_u5,2.513953161239624
local_continuidad_plantel_u5,2.511663007736206
dif_racha,2.501393032073975
local_n_hist,2.4997888565063477
local_gc_camp,2.4893929243087767
local_xgc_u5,2.4866785526275637
local_pts_arq_u3,2.4810231208801268
local_xg_diff_u5,2.476740312576294
local_racha,2.4747873306274415
local_partidos_14d,2.467677044868469
visita_pos_tabla_camp,2.456984353065491
visita_corners_u3,2.456435298919678
local_tarjetas_u3,2.4534854173660277
local_dg_cond_u5,2.4507211685180663
visita_gf_cond_u5,2.434394383430481
local_pts_def_u3,2.4138644218444822
local_pts_med_u3,2.413100743293762
local_tiros_arco_conc_u5,2.4076286792755126
local_gc_u3,2.401854991912842
visita_gc_camp,2.3929402828216553
visita_n_jugadores_u5,2.3800262928009035
visita_racha,2.3795090198516844
local_gc_u5_temp,2.3726381063461304
visita_tiros_arco_u5,2.369893956184387
local_gc_cond_u5,2.3633066177368165
visita_dg_cond_u5,2.3582001447677614
h2h_gf_local,2.35519597530365
local_pj_camp,2.345190405845642
local_xgc_u5_temp,2.3419488430023194
local_n_jugadores_u3,2.2899402618408202
local_n_jugadores_u5,2.2851184368133546
visita_pts_camp,2.2790958881378174
local_gf_cond_u5,2.2691733121871946
visita_gf_camp,2.265881323814392
h2h_cond_pts_local,2.2498805046081545
visita_pts_arq_u3,2.248792314529419
visita_pts_u3,2.23904492855072
local_tiros_arco_u5_temp,2.2378685235977174
visita_corners_u5,2.216456913948059
visita_gc_u3,2.2012948036193847
h2h_cond_gf_local,2.2000766515731813
visita_n_jugadores_u3,2.179717540740967
visita_pts_del_u3,2.1416776180267334
visita_gc_u5_temp,2.124960780143738
visita_gc_u5,2.1026710510253905
h2h_cond_pts_visita,2.0089529514312745
gameweek,1.981951069831848
local_tarjetas_u5,1.9297345161437989
local_pts_u3,1.7648638248443604
local_gf_u3,1.7494275331497193
h2h_n,1.2983587741851808
h2h_cond_n,0.7239184379577637
