feature,ganancia
dif_elo,14.38591480255127
dif_pts_camp,12.702911567687988
dif_ppp_camp,11.716114807128907
fdr_dif,10.969305229187011
dif_pos_tabla_camp,10.074074363708496
fdr_visita,6.9779863357543945
local_es_ascendido,5.029605102539063
local_xg_cond_u5,5.015197086334228
local_elo,4.401782608032226
local_pos_tabla_camp,4.381349849700928
visita_pts_u5,4.317890071868897
h2h_pts_visita,4.156061744689941
local_ppp_camp,4.084323167800903
fdr_local,4.026221752166748
local_xg_u5,3.9949686527252197
visita_gf_u5_temp,3.850049686431885
dif_gf_u5,3.8474491596221925
visita_xgc_u3,3.8165031909942626
visita_es_ascendido,3.772925853729248
local_corners_u3,3.6528048515319824
local_corners_u5,3.6487016677856445
dif_n_hist,3.5488940238952638
local_pts_u5,3.536771535873413
visita_tiros_arco_conc_u5,3.4982364177703857
local_xa_u3,3.433641767501831
visita_elo,3.407417345046997
dif_xgc_u5,3.3767489433288573
h2h_pts_local,3.3575156688690186
visita_xgc_u5_temp,3.3023720264434813
local_xg_u3,3.3005877494812013
visita_xa_u5,3.295654296875
visita_tiros_conc_u5,3.295334243774414
local_tiros_u3,3.2918934345245363
dif_gc_u5,3.2870716094970702
local_dg_camp,3.285837173461914
local_pts_cond_u5,3.269081735610962
visita_tiros_u3,3.2672093391418455
dif_pts_med_u5,3.239631700515747
local_xg_u5_temp,3.2242005825042725
visita_pts_def_u5,3.2241892337799074
dif_pts_u5,3.2224998474121094
local_xgc_diff_u5,3.1890090465545655
visita_tiros_u5,3.1798227787017823
visita_xgc_u5,3.1742531776428224
local_tiros_conc_u5,3.1619945049285887
visita_xgc_cond_u5,3.132665205001831
visita_gf_u3,3.1321664333343504
visita_gc_cond_u5,3.12601056098938
local_xa_u5,3.0993847846984863
visita_xg_cond_u5,3.094346046447754
local_tiros_arco_u3,3.0779794692993163
visita_xg_diff_u5,3.0744170188903808
visita_pts_med_u3,3.0681825160980223
h2h_gc_local,3.0576762676239015
dif_xg_u5,3.0532307624816895
visita_xg_u3,3.0465091705322265
h2h_cond_gc_local,3.0398227691650392
visita_tarjetas_u5,3.027567195892334
local_elo_delta_u10,3.0264885425567627
visita_pts_med_u5_temp,3.020224094390869
dif_dias_descanso,3.0185457706451415
visita_sorpresa_u10,3.0137640953063967
local_xgc_cond_u5,3.013466453552246
visita_pts_med_u5,3.000269889831543
dif_pts_def_u5,2.9922557830810548
visita_pts_arq_u5,2.9781516075134276
local_gf_u5,2.973797655105591
local_pts_del_u3,2.964517831802368
local_tiros_u5,2.9589051723480226
visita_mins_hhi,2.955860948562622
visita_xa_u3,2.9353408813476562
local_gc_u5,2.9206639766693114
local_dias_descanso,2.9166333198547365
visita_tiros_arco_u5_temp,2.8905792951583864
local_xgc_u3,2.877371072769165
visita_sorpresa_u5,2.8595266342163086
visita_gf_u5,2.859129047393799
local_tarjetas_u3,2.8511027336120605
visita_tiros_arco_u3,2.8499876499176025
local_faltas_u3,2.846591520309448
visita_faltas_u5,2.8436819076538087
visita_dg_camp,2.8341976165771485
local_pts_del_u5,2.802568483352661
visita_tarjetas_u3,2.800303411483765
local_pts_arq_u5,2.7917381286621095
local_mins_hhi,2.7790730476379393
visita_pts_def_u5_temp,2.7787728786468504
visita_xg_u5_temp,2.7718466758728026
h2h_cond_pts_visita,2.7694461345672607
local_gc_u5_temp,2.7505311965942383
visita_xgc_diff_u5,2.746738386154175
dif_sorpresa_u10,2.742728900909424
visita_partidos_14d,2.7124536991119386
local_pts_camp,2.7010621070861816
visita_pj_camp,2.695377016067505
visita_tiros_arco_u5,2.669014549255371
h2h_cond_pts_local,2.6554012298583984
local_pts_u5_temp,2.645609998703003
visita_gf_cond_u5,2.643903684616089
visita_corners_u3,2.6385754108428956
local_faltas_u5,2.6378671169281005
visita_continuidad_plantel_u5,2.63468656539917
local_pts_med_u3,2.634433555603027
h2h_cond_gf_local,2.6258349418640137
visita_corners_u5,2.623652124404907
local_pts_def_u5_temp,2.6159599304199217
visita_dias_descanso,2.615854501724243
visita_elo_delta_u10,2.604279088973999
visita_elo_delta_u5,2.594729518890381
local_pts_med_u5,2.5943634510040283
visita_ppp_camp,2.5874516487121584
local_gf_camp,2.579947805404663
visita_dg_cond_u5,2.5738704681396483
gameweek,2.568531942367554
local_elo_delta_u5,2.567412853240967
visita_pts_def_u3,2.5569674015045165
local_tiros_arco_u5,2.5539073944091797
local_elo_delta_u3,2.532647895812988
local_xgc_u5,2.525713634490967
visita_pts_u5_temp,2.5244357585906982
visita_pts_del_u5,2.518430233001709
visita_pts_cond_u5,2.512894535064697
visita_xg_u5,2.508627486228943
local_xg_diff_u5,2.505694532394409
local_gf_cond_u5,2.5018104553222655
visita_gf_camp,2.5012020111083983
dif_elo_delta_u5,2.4988833904266357
visita_gc_u5_temp,2.4864041328430178
local_tiros_arco_conc_u5,2.4829453468322753
visita_pos_tabla_camp,2.478791689872742
visita_gc_camp,2.4748357772827148
local_continuidad_plantel_u5,2.467954635620117
local_pts_arq_u3,2.4641008377075195
visita_racha,2.445886182785034
local_gc_cond_u5,2.4454261541366575
h2h_gf_local,2.4434563159942626
local_dg_cond_u5,2.4419084548950196
visita_faltas_u3,2.436414861679077
visita_elo_delta_u3,2.422883224487305
local_sorpresa_u5,2.4225016832351685
local_gc_camp,2.403175401687622
local_racha,2.3975127696990968
local_gf_u5_temp,2.3637367486953735
local_pj_camp,2.3497424125671387
local_pts_def_u5,2.3456849575042726
local_pts_med_u5_temp,2.3392242908477785
visita_n_jugadores_u5,2.3329391479492188
dif_racha,2.314792346954346
visita_n_jugadores_u3,2.2984140872955323
visita_pts_del_u3,2.2746140480041506
local_pts_def_u3,2.2682298898696898
visita_pts_arq_u3,2.2429688692092897
local_xgc_u5_temp,2.23348548412323
visita_gc_u3,2.214702343940735
local_sorpresa_u10,2.203987550735474
local_n_jugadores_u5,2.1922415018081667
visita_pts_camp,2.180501675605774
local_n_jugadores_u3,2.172359991073608
local_tarjetas_u5,2.13972270488739
local_n_hist,2.0919851779937746
local_pts_u3,2.0120830297470094
local_tiros_arco_u5_temp,1.9954724073410035
local_gc_u3,1.9414082527160645
local_partidos_21d,1.876987886428833
visita_n_hist,1.8705643177032472
visita_pts_u3,1.813438844680786
visita_partidos_7d,1.790355658531189
local_gf_u3,1.756713366508484
visita_partidos_21d,1.6981197118759155
local_partidos_7d,1.6516968488693238
h2h_n,1.4339759349822998
h2h_cond_n,1.2909176349639893
visita_gc_u5,1.1901115417480468
local_partidos_14d,0.962424349784851
