feature,ganancia
visita_corners_u3,2.4778624534606934
visita_racha,2.4742751598358153
local_elo_delta_u3,2.457777404785156
visita_gc_u3,2.4470816135406492
local_pts_arq_u5,2.4398686408996584
visita_pts_arq_u3,2.4183576583862303
local_xg_diff_u5,2.414716100692749
visita_gc_u5_temp,2.3864121198654176
local_racha,2.374736213684082
local_pj_camp,2.3566922903060914
local_gc_cond_u5,2.3558397769927977
visita_n_jugadores_u3,2.3385008811950683
local_pts_def_u3,2.3375617265701294
visita_pj_camp,2.328049087524414
local_sorpresa_u5,2.3017571926116944
local_pts_med_u5_temp,2.2955992937088014
visita_gf_camp,2.2938050031661987
visita_tiros_arco_u5,2.293743062019348
h2h_gf_local,2.288777256011963
local_sorpresa_u10,2.2756152153015137
visita_elo_delta_u3,2.2503013134002687
local_gc_u3,2.236526370048523
local_n_jugadores_u5,2.223790144920349
visita_pts_camp,2.21478853225708
local_tiros_arco_u5_temp,2.1848612785339356
visita_n_hist,2.184754800796509
local_xgc_u5_temp,2.1820293188095095
visita_gc_u5,2.1516674041748045
dif_gf_u5,2.0962472915649415
local_tarjetas_u5,2.0881016731262205
local_n_jugadores_u3,1.990149474143982
visita_pts_del_u3,1.9580936431884766
local_pts_u5_temp,1.9454617023468017
local_n_hist,1.8178327560424805
local_partidos_14d,1.7392277479171754
h2h_cond_n,1.5243582725524902
visita_pts_u3,1.1246632575988769
h2h_n,1.0525857210159302
local_gf_u3,1.0405421257019043
